usaf,wban,datetime,latitude,longitude,elevation,windAngle,windSpeed,temperature,seaLvlPressure,cloudCoverage,presentWeatherIndicator,pastWeatherIndicator,precipTime,precipDepth,snowDepth,stationName,countryOrRegion,p_k,year,day,version
483540,99999,2019-04-09 04:00:00,17.386,102.788,176.0,,3.1,35.0,,,,,,,,UDON THANI,TH,483540-99999,2019,9,1.0
726409,04897,2019-04-14 05:35:00,43.041,-88.237,278.0,350.0,2.1,0.0,,CLR,,,,,,WAUKESHA COUNTY AIRPORT,US,726409-04897,2019,14,1.0
720504,99999,2019-04-05 06:15:00,33.57,-86.051,161.0,270.0,1.5,16.6,,,,,,,,TALLADEGA MUNI,US,720504-99999,2019,5,1.0
426230,99999,2019-04-14 09:00:00,24.76,93.897,774.0,200.0,2.1,30.0,,,5.0,,,,,IMPHAL,IN,426230-99999,2019,14,1.0
974060,99999,2019-04-01 21:00:00,1.817,127.833,9999.0,0.0,0.0,21.6,1009.9,FEW,,,,,,GALELA/GAMARMALAMU,ID,974060-99999,2019,1,1.0
720635,00221,2019-04-12 03:35:00,35.3,-112.2,2035.0,260.0,2.1,2.0,,CLR,,,,,,H A CLARK MEMORIAL FIELD AIRPORT,US,720635-00221,2019,12,1.0
829170,99999,2019-04-07 09:00:00,-9.869,-67.894,193.0,200.0,1.0,20.0,,,,,,,,PRESIDENTE MEDICI,BR,829170-99999,2019,7,1.0
038080,99999,2019-04-11 18:00:00,50.218,-5.327,87.0,110.0,3.1,8.2,1025.2,BKN,,,12.0,9999.0,,CAMBORNE,UK,038080-99999,2019,11,1.0
726384,14817,2019-04-14 16:15:00,44.283,-85.417,398.0,60.0,6.2,3.1,,,,,,,,WEXFORD COUNTY AIRPORT,US,726384-14817,2019,14,1.0
870970,99999,2019-04-04 08:00:00,-25.55,-54.45,270.0,50.0,2.1,22.6,1006.2,OVC,,,,,,CATARATAS DEL IGUAZU,AR,870970-99999,2019,4,1.0
802220,99999,2019-04-03 15:00:00,4.7,-74.15,2547.0,330.0,1.0,11.6,,OVC,10.0,4.0,24.0,50.0,,ELDORADO INTL,CO,802220-99999,2019,3,1.0
488550,99999,2019-04-03 06:00:00,16.044,108.199,10.0,60.0,3.6,32.0,,,,,,,,DANANG INTL,VM,488550-99999,2019,3,1.0
140310,99999,2019-04-11 17:00:00,46.653,16.196,188.0,331.0,1.4,6.7,1014.6,OVC,,,,,,MURSKA SOBOTA,SI,140310-99999,2019,11,1.0
914080,40310,2019-04-07 18:50:00,7.367,134.544,54.0,110.0,3.6,26.0,,,,,,,,BABELTHUAP/KOROR AIRPORT,PS,914080-40310,2019,7,1.0
655780,99999,2019-04-03 19:00:00,5.261,-3.926,6.0,,1.0,28.0,,,,,,,,ABIDJAN FELIX HOUPHOUET BOIGNY INTL,IV,655780-99999,2019,3,1.0
999999,94995,2019-04-04 10:50:00,40.848,-96.565,362.0,,,6.7,,,,,,,,LINCOLN 8 ENE,US,999999-94995,2019,4,1.0
999999,56401,2019-04-05 08:10:00,63.03,-145.5,814.0,,,-12.5,,,,,,,,GLENNALLEN 64 N,US,999999-56401,2019,5,1.0
072990,99999,2019-04-11 17:30:00,47.59,7.53,270.0,350.0,6.7,11.0,,,,,,,,BALE MULHOUSE,FR,072990-99999,2019,11,1.0
714820,99999,2019-04-07 12:00:00,52.18,-127.47,31.0,170.0,3.1,5.1,,,,,1.0,22.0,,CATHEDRAL POINT (AUT)  BC,CA,714820-99999,2019,7,1.0
111710,99999,2019-04-07 22:30:00,47.8,15.3,975.0,120.0,1.5,6.0,,,,,,,,ST SEBASTIAN/MARIAZELL,AU,111710-99999,2019,7,1.0
162420,99999,2019-04-07 11:50:00,41.804,12.251,5.0,260.0,3.6,15.0,,,,,,,,FIUMICINO,IT,162420-99999,2019,7,1.0
066060,99999,2019-04-13 05:00:00,47.05,7.067,431.0,0.0,0.0,0.8,1019.5,,,,1.0,0.0,,CRESSIER,SZ,066060-99999,2019,13,1.0
716040,99999,2019-04-07 06:00:00,46.82,-60.67,439.0,280.0,5.1,-3.1,,,,,,,,NORTH MOUNTAIN CS,CA,716040-99999,2019,7,1.0
011140,99999,2019-04-06 20:00:00,66.9,13.633,8.0,40.0,5.0,3.5,1019.6,,,,,,,REIPA,NO,011140-99999,2019,6,1.0
999999,00448,2019-04-06 00:35:00,32.931,-96.435,175.0,120.0,4.1,22.5,,,,,,,,,,999999-00448,2019,6,1.0
999999,00285,2019-04-11 01:55:00,48.48,-99.236,450.0,40.0,3.1,-1.0,,,,,,,,,,999999-00285,2019,11,1.0
941530,99999,2019-04-03 19:00:00,-13.975,136.46,16.0,100.0,1.0,26.0,,CLR,,,,,,GROOTE EYLANDT,AS,941530-99999,2019,3,1.0
683900,99999,2019-04-09 18:00:00,-25.884,31.501,480.0,210.0,1.5,22.0,,,,,,,,MAYIWANNE,WZ,683900-99999,2019,9,1.0
722071,53935,2019-04-09 03:35:00,35.096,-97.966,351.0,0.0,0.0,16.1,,CLR,,,,,,CHICKASHA MUNICIPAL ARPT,US,722071-53935,2019,9,1.0
263180,99999,2019-04-06 21:00:00,57.183,22.55,79.0,140.0,2.0,4.7,1016.8,,,,,,,STENDE,LG,263180-99999,2019,6,1.0
997698,99999,2019-04-02 03:00:00,40.8,-74.75,18.0,0.0,0.0,2.9,1029.2,,,,,,,NEWBOLD,US,997698-99999,2019,2,1.0
111440,99999,2019-04-08 06:00:00,47.327,12.795,770.0,140.0,1.0,7.0,,,,,12.0,7.0,,ZELL AM SEE (AUT),AU,111440-99999,2019,8,1.0
724467,13930,2019-04-14 05:56:00,38.717,-93.55,265.0,20.0,11.3,8.6,1008.1,,,,,,,WHITEMAN AFB AIRPORT,US,724467-13930,2019,14,1.0
648700,99999,2019-04-03 16:00:00,7.357,13.559,1114.0,20.0,3.1,35.0,,,,,,,,NGAOUNDERE,CM,648700-99999,2019,3,1.0
541610,99999,2019-04-15 00:00:00,43.996,125.681,215.0,180.0,5.0,10.0,,,,,,,,LONGJIA,CH,541610-99999,2019,15,1.0
121053,99999,2019-04-01 14:00:00,52.0,19.15,150.0,60.0,5.0,8.4,1028.8,FEW,,,,,,LECZYCA,PL,121053-99999,2019,1,1.0
623330,99999,2019-04-02 19:00:00,31.279,32.24,2.0,360.0,4.6,16.0,,,,,,,,PORT SAID,EG,623330-99999,2019,2,1.0
869920,99999,2019-04-11 23:00:00,-31.348,-54.013,226.0,246.0,2.7,19.7,1014.7,,,,99.0,9999.0,,BAGE,BR,869920-99999,2019,11,1.0
720285,03734,2019-04-01 06:55:00,37.521,-76.765,7.0,330.0,4.1,1.5,,CLR,,,,,,MIDDLE PENINSULA REGIONAL AIRPORT,US,720285-03734,2019,1,1.0
026480,99999,2019-04-07 22:00:00,56.85,14.833,200.0,120.0,1.0,5.2,1012.2,,,,1.0,0.0,,VAXJO,SW,026480-99999,2019,7,1.0
702626,99999,2019-04-07 20:56:00,57.58,-157.58,17.0,280.0,2.1,3.3,987.6,,,,,,,PILOT POINT,US,702626-99999,2019,7,1.0
