,usaf,wban,datetime,latitude,longitude,elevation,windAngle,windSpeed,temperature,seaLvlPressure,cloudCoverage,precipTime,precipDepth,snowDepth,stationName,countryOrRegion,p_k
7105349,865450,99999,2019-01-29 18:00:00,-34.067,-56.238,68.0,300.0,4.6,35.2,1007.5,FEW,6.0,9999.0,,FLORIDA,UY,865450-99999
7105350,865450,99999,2019-01-30 10:00:00,-34.067,-56.238,68.0,20.0,1.0,22.5,1007.3,FEW,,,,FLORIDA,UY,865450-99999
7105351,865450,99999,2019-01-30 11:00:00,-34.067,-56.238,68.0,300.0,3.1,23.5,1007.5,FEW,,,,FLORIDA,UY,865450-99999
7105352,865450,99999,2019-01-30 12:00:00,-34.067,-56.238,68.0,300.0,2.6,23.6,1007.1,FEW,24.0,230.0,,FLORIDA,UY,865450-99999
7105353,865450,99999,2019-01-30 13:00:00,-34.067,-56.238,68.0,270.0,6.2,24.5,1007.4,FEW,,,,FLORIDA,UY,865450-99999
7105354,865450,99999,2019-01-30 14:00:00,-34.067,-56.238,68.0,270.0,5.7,27.0,1007.6,FEW,,,,FLORIDA,UY,865450-99999
7105355,865450,99999,2019-01-30 15:00:00,-34.067,-56.238,68.0,280.0,4.1,27.7,1008.5,FEW,,,,FLORIDA,UY,865450-99999
7105356,865450,99999,2019-01-30 16:00:00,-34.067,-56.238,68.0,330.0,2.1,28.5,1008.5,FEW,,,,FLORIDA,UY,865450-99999
7105357,865450,99999,2019-01-30 17:00:00,-34.067,-56.238,68.0,270.0,1.5,28.2,1008.5,FEW,,,,FLORIDA,UY,865450-99999
7105358,865450,99999,2019-01-30 18:00:00,-34.067,-56.238,68.0,270.0,3.1,28.5,1008.1,FEW,6.0,1.0,,FLORIDA,UY,865450-99999
7105359,865450,99999,2019-01-31 10:00:00,-34.067,-56.238,68.0,190.0,4.1,22.0,1011.6,FEW,,,,FLORIDA,UY,865450-99999
7105360,865450,99999,2019-01-31 11:00:00,-34.067,-56.238,68.0,160.0,3.6,23.0,1012.2,FEW,,,,FLORIDA,UY,865450-99999
7105361,865450,99999,2019-01-31 12:00:00,-34.067,-56.238,68.0,130.0,3.6,24.2,1012.9,FEW,24.0,9999.0,,FLORIDA,UY,865450-99999
7105362,865450,99999,2019-01-31 13:00:00,-34.067,-56.238,68.0,150.0,4.6,25.0,1013.1,FEW,,,,FLORIDA,UY,865450-99999
7105363,865450,99999,2019-01-31 14:00:00,-34.067,-56.238,68.0,180.0,2.6,27.0,1012.9,FEW,,,,FLORIDA,UY,865450-99999
7105364,865450,99999,2019-01-31 15:00:00,-34.067,-56.238,68.0,150.0,3.1,27.7,1012.9,FEW,,,,FLORIDA,UY,865450-99999
7105365,865450,99999,2019-01-31 16:00:00,-34.067,-56.238,68.0,190.0,4.6,28.0,1012.4,FEW,,,,FLORIDA,UY,865450-99999
7105366,865450,99999,2019-01-31 17:00:00,-34.067,-56.238,68.0,130.0,3.1,28.7,1012.2,FEW,,,,FLORIDA,UY,865450-99999
7105367,865450,99999,2019-01-31 18:00:00,-34.067,-56.238,68.0,120.0,1.5,28.5,1011.8,FEW,6.0,9999.0,,FLORIDA,UY,865450-99999
8143794,013170,99999,2019-01-01 00:00:00,60.383,5.333,36.0,290.0,13.0,6.6,1000.6,,6.0,30.0,,BERGEN/FLORIDA,NO,013170-99999
8143795,013170,99999,2019-01-01 01:00:00,60.383,5.333,36.0,300.0,10.0,6.0,1000.6,,1.0,8.0,,BERGEN/FLORIDA,NO,013170-99999
8143796,013170,99999,2019-01-01 02:00:00,60.383,5.333,36.0,310.0,14.0,6.5,1000.3,,1.0,9.0,,BERGEN/FLORIDA,NO,013170-99999
8143797,013170,99999,2019-01-01 03:00:00,60.383,5.333,36.0,310.0,16.0,6.2,1001.6,,1.0,6.0,,BERGEN/FLORIDA,NO,013170-99999
8143798,013170,99999,2019-01-01 04:00:00,60.383,5.333,36.0,310.0,15.0,6.2,1003.5,,1.0,20.0,,BERGEN/FLORIDA,NO,013170-99999
8143799,013170,99999,2019-01-01 05:00:00,60.383,5.333,36.0,320.0,17.0,5.9,1005.6,,1.0,6.0,,BERGEN/FLORIDA,NO,013170-99999
8143800,013170,99999,2019-01-01 06:00:00,60.383,5.333,36.0,310.0,12.0,5.7,1007.0,OVC,24.0,252.0,,BERGEN/FLORIDA,NO,013170-99999
8143801,013170,99999,2019-01-01 07:00:00,60.383,5.333,36.0,330.0,13.0,5.2,1008.4,,1.0,1.0,,BERGEN/FLORIDA,NO,013170-99999
8143802,013170,99999,2019-01-01 08:00:00,60.383,5.333,36.0,320.0,11.0,5.0,1009.1,,1.0,4.0,,BERGEN/FLORIDA,NO,013170-99999
8143803,013170,99999,2019-01-01 09:00:00,60.383,5.333,36.0,320.0,12.0,4.2,1010.1,OVC,1.0,3.0,,BERGEN/FLORIDA,NO,013170-99999
8143804,013170,99999,2019-01-01 10:00:00,60.383,5.333,36.0,330.0,17.0,4.6,1012.8,,1.0,4.0,,BERGEN/FLORIDA,NO,013170-99999
8143805,013170,99999,2019-01-01 11:00:00,60.383,5.333,36.0,330.0,13.0,4.3,1014.8,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143806,013170,99999,2019-01-01 12:00:00,60.383,5.333,36.0,320.0,13.0,4.0,1015.6,BKN,6.0,10.0,,BERGEN/FLORIDA,NO,013170-99999
8143807,013170,99999,2019-01-01 13:00:00,60.383,5.333,36.0,320.0,13.0,3.9,1016.9,,1.0,1.0,,BERGEN/FLORIDA,NO,013170-99999
8143808,013170,99999,2019-01-01 14:00:00,60.383,5.333,36.0,330.0,11.0,3.4,1018.1,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143809,013170,99999,2019-01-01 15:00:00,60.383,5.333,36.0,330.0,13.0,3.8,1018.8,BKN,1.0,1.0,,BERGEN/FLORIDA,NO,013170-99999
8143810,013170,99999,2019-01-01 16:00:00,60.383,5.333,36.0,330.0,10.0,4.6,1020.1,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143811,013170,99999,2019-01-01 17:00:00,60.383,5.333,36.0,330.0,8.0,5.0,1022.1,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143812,013170,99999,2019-01-01 18:00:00,60.383,5.333,36.0,330.0,11.0,4.8,1023.9,BKN,12.0,20.0,,BERGEN/FLORIDA,NO,013170-99999
8143813,013170,99999,2019-01-01 19:00:00,60.383,5.333,36.0,330.0,11.0,4.4,1025.6,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143814,013170,99999,2019-01-01 20:00:00,60.383,5.333,36.0,340.0,10.0,4.2,1027.2,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143815,013170,99999,2019-01-01 21:00:00,60.383,5.333,36.0,340.0,9.0,3.2,1028.5,SCT,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143816,013170,99999,2019-01-01 22:00:00,60.383,5.333,36.0,340.0,9.0,3.3,1029.6,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143817,013170,99999,2019-01-01 23:00:00,60.383,5.333,36.0,340.0,6.0,3.1,1031.0,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143818,013170,99999,2019-01-02 00:00:00,60.383,5.333,36.0,340.0,8.0,3.0,1031.8,,6.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143819,013170,99999,2019-01-02 01:00:00,60.383,5.333,36.0,340.0,8.0,2.7,1032.4,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143820,013170,99999,2019-01-02 02:00:00,60.383,5.333,36.0,330.0,8.0,2.7,1033.3,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143821,013170,99999,2019-01-02 03:00:00,60.383,5.333,36.0,330.0,5.0,2.5,1034.1,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143822,013170,99999,2019-01-02 04:00:00,60.383,5.333,36.0,340.0,6.0,2.6,1034.5,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143823,013170,99999,2019-01-02 05:00:00,60.383,5.333,36.0,350.0,4.0,2.5,1034.9,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143824,013170,99999,2019-01-02 06:00:00,60.383,5.333,36.0,350.0,4.0,2.2,1035.1,FEW,24.0,15.0,,BERGEN/FLORIDA,NO,013170-99999
8143825,013170,99999,2019-01-02 07:00:00,60.383,5.333,36.0,340.0,4.0,1.8,1035.9,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143826,013170,99999,2019-01-02 08:00:00,60.383,5.333,36.0,340.0,3.0,1.1,1036.7,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143827,013170,99999,2019-01-02 09:00:00,60.383,5.333,36.0,150.0,2.0,1.0,1037.4,BKN,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143828,013170,99999,2019-01-02 10:00:00,60.383,5.333,36.0,80.0,1.0,1.3,1037.6,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143829,013170,99999,2019-01-02 11:00:00,60.383,5.333,36.0,340.0,4.0,3.2,1037.7,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143830,013170,99999,2019-01-02 12:00:00,60.383,5.333,36.0,320.0,4.0,2.8,1038.0,BKN,6.0,9999.0,,BERGEN/FLORIDA,NO,013170-99999
8143831,013170,99999,2019-01-02 13:00:00,60.383,5.333,36.0,340.0,4.0,2.3,1038.0,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143832,013170,99999,2019-01-02 14:00:00,60.383,5.333,36.0,340.0,3.0,2.5,1038.0,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143833,013170,99999,2019-01-02 15:00:00,60.383,5.333,36.0,290.0,2.0,1.9,1037.9,BKN,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143834,013170,99999,2019-01-02 16:00:00,60.383,5.333,36.0,260.0,1.0,2.0,1037.9,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143835,013170,99999,2019-01-02 17:00:00,60.383,5.333,36.0,230.0,1.0,1.7,1038.2,,1.0,3.0,,BERGEN/FLORIDA,NO,013170-99999
8143836,013170,99999,2019-01-02 18:00:00,60.383,5.333,36.0,90.0,1.0,1.2,1037.9,FEW,12.0,3.0,,BERGEN/FLORIDA,NO,013170-99999
8143837,013170,99999,2019-01-02 19:00:00,60.383,5.333,36.0,,,1.1,1038.7,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143838,013170,99999,2019-01-02 20:00:00,60.383,5.333,36.0,130.0,1.0,0.8,1038.7,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143839,013170,99999,2019-01-02 21:00:00,60.383,5.333,36.0,130.0,2.0,0.6,1038.4,BKN,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143840,013170,99999,2019-01-02 22:00:00,60.383,5.333,36.0,130.0,2.0,0.2,1038.5,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143841,013170,99999,2019-01-02 23:00:00,60.383,5.333,36.0,140.0,1.0,0.2,1038.9,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143842,013170,99999,2019-01-03 00:00:00,60.383,5.333,36.0,150.0,2.0,0.4,1039.0,,6.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143843,013170,99999,2019-01-03 01:00:00,60.383,5.333,36.0,150.0,2.0,-0.1,1038.9,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143844,013170,99999,2019-01-03 02:00:00,60.383,5.333,36.0,290.0,1.0,0.0,1038.6,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143845,013170,99999,2019-01-03 03:00:00,60.383,5.333,36.0,150.0,2.0,-0.6,1038.7,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143846,013170,99999,2019-01-03 04:00:00,60.383,5.333,36.0,130.0,1.0,-0.1,1038.4,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143847,013170,99999,2019-01-03 05:00:00,60.383,5.333,36.0,,,0.3,1038.6,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143848,013170,99999,2019-01-03 06:00:00,60.383,5.333,36.0,130.0,2.0,0.8,1038.4,BKN,24.0,3.0,,BERGEN/FLORIDA,NO,013170-99999
8143849,013170,99999,2019-01-03 07:00:00,60.383,5.333,36.0,140.0,1.0,1.4,1038.3,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143850,013170,99999,2019-01-03 08:00:00,60.383,5.333,36.0,130.0,2.0,2.0,1038.0,,1.0,2.0,,BERGEN/FLORIDA,NO,013170-99999
8143851,013170,99999,2019-01-03 09:00:00,60.383,5.333,36.0,130.0,2.0,2.2,1038.5,OVC,1.0,4.0,,BERGEN/FLORIDA,NO,013170-99999
8143852,013170,99999,2019-01-03 10:00:00,60.383,5.333,36.0,150.0,3.0,2.1,1038.6,,1.0,4.0,,BERGEN/FLORIDA,NO,013170-99999
8143853,013170,99999,2019-01-03 11:00:00,60.383,5.333,36.0,,,2.4,1038.4,,1.0,6.0,,BERGEN/FLORIDA,NO,013170-99999
8143854,013170,99999,2019-01-03 12:00:00,60.383,5.333,36.0,140.0,1.0,3.5,1038.4,OVC,6.0,20.0,,BERGEN/FLORIDA,NO,013170-99999
8143855,013170,99999,2019-01-03 13:00:00,60.383,5.333,36.0,160.0,3.0,3.3,1038.1,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143856,013170,99999,2019-01-03 14:00:00,60.383,5.333,36.0,140.0,2.0,3.7,1038.1,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143857,013170,99999,2019-01-03 15:00:00,60.383,5.333,36.0,150.0,2.0,3.7,1038.2,OVC,1.0,1.0,,BERGEN/FLORIDA,NO,013170-99999
8143858,013170,99999,2019-01-03 16:00:00,60.383,5.333,36.0,140.0,2.0,3.6,1037.7,,1.0,5.0,,BERGEN/FLORIDA,NO,013170-99999
8143859,013170,99999,2019-01-03 17:00:00,60.383,5.333,36.0,150.0,2.0,3.6,1037.4,,1.0,4.0,,BERGEN/FLORIDA,NO,013170-99999
8143860,013170,99999,2019-01-03 18:00:00,60.383,5.333,36.0,120.0,2.0,3.5,1036.9,OVC,12.0,30.0,,BERGEN/FLORIDA,NO,013170-99999
8143861,013170,99999,2019-01-03 19:00:00,60.383,5.333,36.0,140.0,2.0,3.6,1036.8,,1.0,3.0,,BERGEN/FLORIDA,NO,013170-99999
8143862,013170,99999,2019-01-03 20:00:00,60.383,5.333,36.0,130.0,2.0,3.4,1036.6,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143863,013170,99999,2019-01-03 21:00:00,60.383,5.333,36.0,120.0,2.0,3.1,1036.0,BKN,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143864,013170,99999,2019-01-03 22:00:00,60.383,5.333,36.0,130.0,2.0,3.0,1035.8,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143865,013170,99999,2019-01-03 23:00:00,60.383,5.333,36.0,120.0,2.0,3.4,1034.9,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143866,013170,99999,2019-01-04 00:00:00,60.383,5.333,36.0,140.0,3.0,3.5,1034.4,,6.0,5.0,,BERGEN/FLORIDA,NO,013170-99999
8143867,013170,99999,2019-01-04 01:00:00,60.383,5.333,36.0,140.0,4.0,3.6,1034.0,,1.0,4.0,,BERGEN/FLORIDA,NO,013170-99999
8143868,013170,99999,2019-01-04 02:00:00,60.383,5.333,36.0,130.0,3.0,3.7,1033.4,,1.0,5.0,,BERGEN/FLORIDA,NO,013170-99999
8143869,013170,99999,2019-01-04 03:00:00,60.383,5.333,36.0,130.0,2.0,3.9,1032.8,,1.0,10.0,,BERGEN/FLORIDA,NO,013170-99999
8143870,013170,99999,2019-01-04 04:00:00,60.383,5.333,36.0,120.0,3.0,4.3,1031.8,,1.0,10.0,,BERGEN/FLORIDA,NO,013170-99999
8143871,013170,99999,2019-01-04 05:00:00,60.383,5.333,36.0,140.0,3.0,4.5,1031.2,,1.0,10.0,,BERGEN/FLORIDA,NO,013170-99999
8143872,013170,99999,2019-01-04 06:00:00,60.383,5.333,36.0,150.0,3.0,4.8,1030.4,OVC,24.0,93.0,,BERGEN/FLORIDA,NO,013170-99999
8143873,013170,99999,2019-01-04 07:00:00,60.383,5.333,36.0,160.0,1.0,4.9,1029.8,,1.0,8.0,,BERGEN/FLORIDA,NO,013170-99999
8143874,013170,99999,2019-01-04 08:00:00,60.383,5.333,36.0,350.0,1.0,5.2,1029.6,,1.0,10.0,,BERGEN/FLORIDA,NO,013170-99999
8143875,013170,99999,2019-01-04 09:00:00,60.383,5.333,36.0,330.0,3.0,7.4,1029.3,OVC,1.0,10.0,,BERGEN/FLORIDA,NO,013170-99999
8143876,013170,99999,2019-01-04 10:00:00,60.383,5.333,36.0,340.0,3.0,7.6,1029.0,,1.0,20.0,,BERGEN/FLORIDA,NO,013170-99999
8143877,013170,99999,2019-01-04 11:00:00,60.383,5.333,36.0,340.0,2.0,7.8,1028.4,,1.0,30.0,,BERGEN/FLORIDA,NO,013170-99999
8143878,013170,99999,2019-01-04 12:00:00,60.383,5.333,36.0,320.0,2.0,7.9,1027.5,OVC,6.0,130.0,,BERGEN/FLORIDA,NO,013170-99999
8143879,013170,99999,2019-01-04 13:00:00,60.383,5.333,36.0,320.0,3.0,8.0,1027.0,,1.0,40.0,,BERGEN/FLORIDA,NO,013170-99999
8143880,013170,99999,2019-01-04 14:00:00,60.383,5.333,36.0,330.0,5.0,8.1,1026.6,,1.0,40.0,,BERGEN/FLORIDA,NO,013170-99999
8143881,013170,99999,2019-01-04 15:00:00,60.383,5.333,36.0,330.0,5.0,8.2,1026.4,OVC,1.0,20.0,,BERGEN/FLORIDA,NO,013170-99999
8143882,013170,99999,2019-01-04 16:00:00,60.383,5.333,36.0,320.0,6.0,8.2,1026.1,,1.0,20.0,,BERGEN/FLORIDA,NO,013170-99999
8143883,013170,99999,2019-01-04 17:00:00,60.383,5.333,36.0,320.0,6.0,8.2,1025.9,,1.0,8.0,,BERGEN/FLORIDA,NO,013170-99999
8143884,013170,99999,2019-01-04 18:00:00,60.383,5.333,36.0,320.0,5.0,8.0,1025.7,OVC,12.0,270.0,,BERGEN/FLORIDA,NO,013170-99999
8143885,013170,99999,2019-01-04 19:00:00,60.383,5.333,36.0,320.0,6.0,7.9,1025.7,,1.0,4.0,,BERGEN/FLORIDA,NO,013170-99999
8143886,013170,99999,2019-01-04 20:00:00,60.383,5.333,36.0,320.0,5.0,7.8,1026.1,,1.0,4.0,,BERGEN/FLORIDA,NO,013170-99999
8143887,013170,99999,2019-01-04 21:00:00,60.383,5.333,36.0,320.0,5.0,7.8,1026.0,OVC,1.0,5.0,,BERGEN/FLORIDA,NO,013170-99999
8143888,013170,99999,2019-01-04 22:00:00,60.383,5.333,36.0,320.0,5.0,7.8,1026.2,,1.0,5.0,,BERGEN/FLORIDA,NO,013170-99999
8143889,013170,99999,2019-01-04 23:00:00,60.383,5.333,36.0,320.0,5.0,7.8,1026.3,,1.0,3.0,,BERGEN/FLORIDA,NO,013170-99999
8143890,013170,99999,2019-01-05 00:00:00,60.383,5.333,36.0,320.0,4.0,7.8,1026.6,,6.0,30.0,,BERGEN/FLORIDA,NO,013170-99999
8143891,013170,99999,2019-01-05 01:00:00,60.383,5.333,36.0,320.0,5.0,7.7,1026.6,,1.0,5.0,,BERGEN/FLORIDA,NO,013170-99999
8143892,013170,99999,2019-01-05 02:00:00,60.383,5.333,36.0,320.0,5.0,7.7,1026.8,,1.0,7.0,,BERGEN/FLORIDA,NO,013170-99999
8143893,013170,99999,2019-01-05 03:00:00,60.383,5.333,36.0,320.0,4.0,7.7,1026.8,,1.0,4.0,,BERGEN/FLORIDA,NO,013170-99999
8143894,013170,99999,2019-01-05 04:00:00,60.383,5.333,36.0,320.0,5.0,7.5,1026.5,,1.0,2.0,,BERGEN/FLORIDA,NO,013170-99999
8143895,013170,99999,2019-01-05 05:00:00,60.383,5.333,36.0,320.0,4.0,7.5,1026.5,,1.0,2.0,,BERGEN/FLORIDA,NO,013170-99999
8143896,013170,99999,2019-01-05 06:00:00,60.383,5.333,36.0,310.0,3.0,7.4,1026.6,OVC,24.0,315.0,,BERGEN/FLORIDA,NO,013170-99999
8143897,013170,99999,2019-01-05 07:00:00,60.383,5.333,36.0,310.0,2.0,7.4,1026.9,,1.0,2.0,,BERGEN/FLORIDA,NO,013170-99999
8143898,013170,99999,2019-01-05 08:00:00,60.383,5.333,36.0,320.0,3.0,7.4,1027.2,,1.0,1.0,,BERGEN/FLORIDA,NO,013170-99999
8143899,013170,99999,2019-01-05 09:00:00,60.383,5.333,36.0,320.0,3.0,7.4,1027.3,OVC,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143900,013170,99999,2019-01-05 10:00:00,60.383,5.333,36.0,310.0,4.0,7.5,1027.3,,1.0,1.0,,BERGEN/FLORIDA,NO,013170-99999
8143901,013170,99999,2019-01-05 11:00:00,60.383,5.333,36.0,310.0,3.0,7.5,1027.5,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143902,013170,99999,2019-01-05 12:00:00,60.383,5.333,36.0,320.0,3.0,7.6,1027.4,OVC,6.0,5.0,,BERGEN/FLORIDA,NO,013170-99999
8143903,013170,99999,2019-01-05 13:00:00,60.383,5.333,36.0,290.0,2.0,7.7,1027.4,,1.0,1.0,,BERGEN/FLORIDA,NO,013170-99999
8143904,013170,99999,2019-01-05 14:00:00,60.383,5.333,36.0,310.0,2.0,7.5,1027.4,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143905,013170,99999,2019-01-05 15:00:00,60.383,5.333,36.0,300.0,2.0,7.7,1027.5,OVC,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143906,013170,99999,2019-01-05 16:00:00,60.383,5.333,36.0,320.0,2.0,7.6,1027.6,,1.0,1.0,,BERGEN/FLORIDA,NO,013170-99999
8143907,013170,99999,2019-01-05 17:00:00,60.383,5.333,36.0,310.0,2.0,7.5,1027.5,,1.0,1.0,,BERGEN/FLORIDA,NO,013170-99999
8143908,013170,99999,2019-01-05 18:00:00,60.383,5.333,36.0,290.0,2.0,7.4,1027.7,OVC,12.0,8.0,,BERGEN/FLORIDA,NO,013170-99999
8143909,013170,99999,2019-01-05 19:00:00,60.383,5.333,36.0,330.0,1.0,7.4,1027.9,,1.0,2.0,,BERGEN/FLORIDA,NO,013170-99999
8143910,013170,99999,2019-01-05 20:00:00,60.383,5.333,36.0,300.0,1.0,7.4,1027.7,,1.0,2.0,,BERGEN/FLORIDA,NO,013170-99999
8143911,013170,99999,2019-01-05 21:00:00,60.383,5.333,36.0,290.0,1.0,7.3,1027.7,OVC,1.0,4.0,,BERGEN/FLORIDA,NO,013170-99999
8143912,013170,99999,2019-01-05 22:00:00,60.383,5.333,36.0,320.0,1.0,7.3,1027.8,,1.0,3.0,,BERGEN/FLORIDA,NO,013170-99999
8143913,013170,99999,2019-01-05 23:00:00,60.383,5.333,36.0,320.0,1.0,7.4,1027.9,,1.0,5.0,,BERGEN/FLORIDA,NO,013170-99999
8143914,013170,99999,2019-01-06 00:00:00,60.383,5.333,36.0,310.0,1.0,7.4,1027.8,,6.0,20.0,,BERGEN/FLORIDA,NO,013170-99999
8143915,013170,99999,2019-01-06 01:00:00,60.383,5.333,36.0,310.0,2.0,7.3,1027.8,,1.0,8.0,,BERGEN/FLORIDA,NO,013170-99999
8143916,013170,99999,2019-01-06 02:00:00,60.383,5.333,36.0,320.0,3.0,7.2,1027.8,,1.0,8.0,,BERGEN/FLORIDA,NO,013170-99999
8143917,013170,99999,2019-01-06 03:00:00,60.383,5.333,36.0,310.0,2.0,7.1,1027.9,,1.0,4.0,,BERGEN/FLORIDA,NO,013170-99999
8143918,013170,99999,2019-01-06 04:00:00,60.383,5.333,36.0,300.0,1.0,6.7,1027.6,,1.0,1.0,,BERGEN/FLORIDA,NO,013170-99999
8143919,013170,99999,2019-01-06 05:00:00,60.383,5.333,36.0,310.0,1.0,6.5,1027.4,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143920,013170,99999,2019-01-06 06:00:00,60.383,5.333,36.0,120.0,1.0,6.4,1027.6,OVC,24.0,53.0,,BERGEN/FLORIDA,NO,013170-99999
8143921,013170,99999,2019-01-06 07:00:00,60.383,5.333,36.0,190.0,1.0,6.1,1027.8,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143922,013170,99999,2019-01-06 08:00:00,60.383,5.333,36.0,140.0,2.0,5.6,1028.2,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143923,013170,99999,2019-01-06 09:00:00,60.383,5.333,36.0,130.0,2.0,5.7,1028.3,BKN,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143924,013170,99999,2019-01-06 10:00:00,60.383,5.333,36.0,130.0,3.0,6.0,1028.2,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143925,013170,99999,2019-01-06 11:00:00,60.383,5.333,36.0,130.0,3.0,6.2,1028.1,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143926,013170,99999,2019-01-06 12:00:00,60.383,5.333,36.0,120.0,3.0,6.4,1027.8,OVC,6.0,2.0,,BERGEN/FLORIDA,NO,013170-99999
8143927,013170,99999,2019-01-06 13:00:00,60.383,5.333,36.0,,,6.6,1027.7,,1.0,5.0,,BERGEN/FLORIDA,NO,013170-99999
8143928,013170,99999,2019-01-06 14:00:00,60.383,5.333,36.0,310.0,4.0,6.5,1028.3,,1.0,10.0,,BERGEN/FLORIDA,NO,013170-99999
8143929,013170,99999,2019-01-06 15:00:00,60.383,5.333,36.0,310.0,4.0,5.8,1028.6,OVC,1.0,8.0,,BERGEN/FLORIDA,NO,013170-99999
8143930,013170,99999,2019-01-06 16:00:00,60.383,5.333,36.0,310.0,3.0,5.5,1029.1,,1.0,1.0,,BERGEN/FLORIDA,NO,013170-99999
8143931,013170,99999,2019-01-06 17:00:00,60.383,5.333,36.0,310.0,1.0,4.8,1029.2,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143932,013170,99999,2019-01-06 18:00:00,60.383,5.333,36.0,220.0,1.0,4.5,1029.2,BKN,12.0,30.0,,BERGEN/FLORIDA,NO,013170-99999
8143933,013170,99999,2019-01-06 19:00:00,60.383,5.333,36.0,330.0,2.0,4.0,1029.1,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143934,013170,99999,2019-01-06 20:00:00,60.383,5.333,36.0,320.0,3.0,4.1,1028.9,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143935,013170,99999,2019-01-06 21:00:00,60.383,5.333,36.0,320.0,1.0,4.3,1028.9,BKN,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143936,013170,99999,2019-01-06 22:00:00,60.383,5.333,36.0,300.0,1.0,4.2,1028.6,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
8143937,013170,99999,2019-01-06 23:00:00,60.383,5.333,36.0,100.0,1.0,4.0,1028.4,,1.0,1.0,,BERGEN/FLORIDA,NO,013170-99999
8143938,013170,99999,2019-01-07 00:00:00,60.383,5.333,36.0,170.0,2.0,3.9,1028.1,,6.0,9.0,,BERGEN/FLORIDA,NO,013170-99999
8143939,013170,99999,2019-01-07 01:00:00,60.383,5.333,36.0,160.0,1.0,2.9,1027.6,,1.0,0.0,,BERGEN/FLORIDA,NO,013170-99999
