usaf,wban,datetime,latitude,longitude,elevation,windAngle,windSpeed,temperature,seaLvlPressure,cloudCoverage,presentWeatherIndicator,pastWeatherIndicator,precipTime,precipDepth,snowDepth,stationName,countryOrRegion,p_k,year,day,version
200690,99999,2019-09-28,79.483,76.983,10.0,40.0,6.0,-0.9,1026.9,OVC,10.0,2.0,12.0,0.0,,OSTROV VIZE,RS,200690-99999,2019,6,1.0
583450,99999,2019-09-28,31.433,119.483,8.0,140.0,1.0,25.8,1000.2,BKN,10.0,,,,,LIYANG,CH,583450-99999,2019,6,1.0
714120,99999,2019-09-28,46.45,-61.983,8.0,130.0,1.0,,,,,,24.0,9999.0,,EAST POINT (AUT)  PEI,CA,714120-99999,2019,6,1.0
616790,99999,2019-09-28,14.133,-16.067,7.0,320.0,3.1,26.5,1014.6,BKN,,,,,,KAOLACK,SG,616790-99999,2019,6,1.0
915730,99999,2019-09-28,-19.72,163.66,82.0,110.0,7.0,24.2,,,,,99.0,9999.0,,ILE ART (BELEP),NC,915730-99999,2019,6,1.0
478700,99999,2019-09-28,30.547,130.95,97.0,40.0,2.1,22.0,,,,,,,,TANEGASHIMA,JA,478700-99999,2019,6,1.0
651120,99999,2019-09-28,9.1,6.017,143.0,0.0,0.0,24.2,,BKN,,,,,,BIDA,NI,651120-99999,2019,6,1.0
717520,99999,2019-09-28,42.97,-79.33,178.0,190.0,2.1,26.1,1014.9,,,,24.0,0.0,,WELLAND PELHAM,CA,717520-99999,2019,6,1.0
869920,99999,2019-09-28,-31.348,-54.013,226.0,255.0,3.2,3.5,1028.6,,,,99.0,9999.0,,BAGE,BR,869920-99999,2019,6,1.0
979800,99999,2019-09-28,-8.467,140.383,3.0,110.0,2.6,26.5,1014.2,SCT,,,,,,MOPAH,ID,979800-99999,2019,6,1.0
535130,99999,2019-09-28,40.77,107.4,1041.0,20.0,3.0,19.7,1007.5,FEW,,,24.0,9999.0,,LINHE,CH,535130-99999,2019,6,1.0
949510,99999,2019-09-28,-42.9,147.783,13.0,50.0,2.6,11.2,1034.7,,,,,,,DUNALLEY (STROUD POINT),AS,949510-99999,2019,6,1.0
616790,99999,2019-09-28,14.147,-16.051,8.0,320.0,3.1,27.0,,,,,,,,KAOLACK,SG,616790-99999,2019,6,1.0
112010,99999,2019-09-28,46.75,12.417,1081.0,,,14.1,,,,,6.0,0.0,,SILLIAN,AU,112010-99999,2019,6,1.0
028320,99999,2019-09-28,62.235,30.347,90.0,,,9.0,,,,,,,0.0,TOHMAJARVI KEMIE,FI,028320-99999,2019,6,1.0
